Customer,WO #,Invoice #,Date,Due Date,Total,Balance,Invoice Pay Status,WO Description,Summary
Loxahatchee Club The,2008,i1926,2026-04-20 12:00 AM,2026-05-20 12:00 AM,0.00,0.00,PENDING,Conf with Robert on 6/22/2026 for 07/14/2026-for tower cleaning.  \CR2-men for maintenance \CRTOWER CLEANING AND FILTER CHANGE PLUS DRAINS FOR APRIL 2026/,TOWER CLEANING AND FILTER CHANGE PLUS DRAINS FOR APRIL 2026/\CRMaintenance completed by Gabriel/Pablo. \CRGolf/HOA maintenance done.\CRDuring maintenance fo
Loxahatchee Club The,2018,i1928,2026-06-08 12:00 AM,2026-07-08 12:00 AM,0.00,0.00,NON-BILLABLE,"REFRIGERATION, ICE MACHINE, AND VENTILATION SERVICE FOR MAY 2026/\CR","REFRIGERATION, ICE MACHINE, AND VENTILATION SERVICE FOR MAY 2026/\CRCompleted ventilation by Pablo.\CR6/2\CRCleaned all condenser coils on both kitchens and"
Loxahatchee Club The,2020,i1930,2026-04-23 12:00 AM,2026-05-23 12:00 AM,897.08,897.08,OVERDUE,Paid GOLF MAINTENANCE AREA-LUNCH ROOM A/C/$897.08 \CRNeed to replace blower motor in golf maintenance lunch room a/c. NOTE: after market motor.\CRPaid ACH,"GOLF MAINTENANCE AREA-LUNCH ROOM A/C/\CRReplaced faulty blower motor. Checked system operation, all working at this time."
Loxahatchee Club The,2014,i1944,2026-04-14 12:00 AM,2026-05-14 12:00 AM,532.06,532.06,OVERDUE,Paid TOWER-NOT WORKING/\CRPaid ACH on 05/11/2026 part of amount $1754.80.,TOWER-NOT WORKING/\CR4/13\CRFound Lovejoy connector on pump #1 split. \CRNeed new Lovejoy and hardware for pump. Have to return.  \CR4/14\CRPicked up materials
Loxahatchee Club The,2011,i1950,2026-04-13 12:00 AM,2026-05-13 12:00 AM,0.00,0.00,NON-BILLABLE,GOLF MAINTENANCE-CAFETERIA UNIT-DOWN/\CR,GOLF MAINTENANCE-CAFETERIA-UNIT-DOWN/\CRBlower motor for unit that does the cafeteria is out and not working at this time. Checked and have 24volts. It
Loxahatchee Club The,2045,i1955,2026-04-30 12:00 AM,2026-05-30 12:00 AM,861.00,861.00,OVERDUE,Paid ACTIVITY CENTER-AHU #3/$861.00\CRLoxahatchee Activities Center AHU-3 Replace Broken drain pan with OEM part.\CRPaid ACH on 6/3/2026 part of 5269.00.,ACTIVITY CENTER-AHU #3/\CRReplaced drain pan. \CR
Loxahatchee Club The,2037,i1963,2026-04-29 12:00 AM,2026-05-29 12:00 AM,325.66,325.66,OVERDUE,Paid GOLF COURSE-GOLF #12 SHELTER-ICE/WATER DISPENSER-WATER RUNNING CONTINOUSLY/SHUT UNIT OFF/\CRPaid ACH on 05/11/2026 part of amount $1754.80.,GOLF COURSE-GOLF #12 SHELTER-ICE/WATER DISPENSER-WATER RUNNING CONTINOUSLY/SHUT UNIT OFF/\CRChecked water dispenser in comfort station. Found a bad floa
Loxahatchee Club The,2098,i2002,2026-05-01 12:00 AM,2026-05-31 12:00 AM,4408.00,4408.00,OVERDUE,Paid Labor Maintenance Agreement Monthly Invoice.\CRPaid ACH on 6/3/2026 part of 5269.00.,Labor Maintenance Agreement Monthly Invoice.
Loxahatchee Club The,2104,i2009,2026-05-04 12:00 AM,2026-06-03 12:00 AM,0.00,0.00,NON-BILLABLE,ACTIVITY CENTER-SAME UNIT WE INSTALLED THE DRAIN PAN-NOT COOLING/\CRRobert placed the service call.,ACTIVITY CENTER-SAME UNIT WE INSTALLED THE DRAIN PAN-NOT COOLING/\CRFound Schrader leaking from the suction side of the condenser causing the unit to tr
Loxahatchee Club The,2081,i2076,2026-05-03 12:00 AM,2026-06-02 12:00 AM,0.00,0.00,NON-BILLABLE,"COLD ZONE-LEAKING WATER WHEN IT RAINS\CR-DISCONNECTED-NEED TO SEE IF WE CAN SEAL, PULL OR REMOVE? ALSO MEMBERS -WINE ROOM AREA-NEED TO MEASURE TO SEE IF","COLD ZONE-LEAKING WATER WHEN IT RAINS/DISCONNECTED-NEED TO SEE IF WE CAN SEAL, PULL OR REMOVE? ALSO MEMBERS MEASURE MEMBERS WINE ROOM FOR RE-USE OF RE"
Loxahatchee Club The,2199,i2092,2026-05-26 12:00 AM,2026-06-25 12:00 AM,0.00,0.00,NON-BILLABLE,KITCHEN AREA-NOT COOLING/,"KITCHEN AREA-NOT COOLING/\CRChecked system operation, all working normal at this time. No problem found. \CR"
Loxahatchee Club The,2211,i2100,2026-06-10 12:00 AM,2026-07-10 12:00 AM,0.00,0.00,NON-BILLABLE,"INDEPTH A/C MAINTENANCE FOR JUNE 2026/\CRMain Club, Activity Center, Golf Maintenance & Sales Center, Golf Learning, HOA, Guard House and Golf Shops.\CRIn",INDEPTH A/C MAINTENANCE FOR JUNE 2026/\CRMaintenance completed by Sammy/Robert \CRNEED TO LOOK AT THE A/C IN GOLF MAINTENANCE-SHOP BAY-NOT WORKING/\CRCleane
Loxahatchee Club The,2213,i2101,2026-06-08 12:00 AM,2026-07-08 12:00 AM,1393.34,1393.34,OVERDUE,Paid KITCHEN 15A/\CRNeed to replace failed blower motor with factory OEM motor.\CRPaid ACH on 07/08/2026 part of amount $1549.09.,"KITCHEN 15A/\CRInstalled new blower motor, turned unit, running and cooling at this time."
Loxahatchee Club The,2227,i2112,2026-06-01 12:00 AM,2026-07-01 12:00 AM,4408.00,4408.00,OVERDUE,Paid Labor Maintenance Agreement Monthly Invoice.\CRPaid ACH on 06/29/2026 part of amount $4469.91.,Labor Maintenance Agreement Monthly Invoice.
Loxahatchee Club The,2204,i2117,2026-06-01 12:00 AM,2026-07-01 12:00 AM,61.61,61.61,OVERDUE,Paid KITCHEN AREA-UNIT #15A-WARM AND #15B-TURNING ON AND OFF INTERMITTENTLY/\CRRob placed the call -/they are having a big wedding this weekend..... \CRPa,KITCHEN AREA-UNIT #15A-WARM AND #15B-TURNING ON AND OFF INTERMITTENTLY/\CR5/28\CRFound bad blower motor in #15A. Need to replace. Quote to follow. \CRFound
Loxahatchee Club The,2198,i2142,2026-05-27 12:00 AM,2026-06-26 12:00 AM,56.58,56.58,OVERDUE,Paid BAR AREA-UNIT #10-WARM/SAID FIRE ALARM WENT OFF/\CRRob called Darryl direct. \CRPaid ACH on 06/23/2026.  \CR,"BAR AREA-UNIT #10-WARM/SAID FIRE ALARM WENT OFF/\CR5/26\CRFound #10 HP low on refrigerant 1st stage. Topped off charge, will monitor. Spoke to Robert to l"
Loxahatchee Club The,2218,i2149,2026-06-02 12:00 AM,2026-07-02 12:00 AM,0.00,0.00,NON-BILLABLE,SURVEYED ALL GASKETS-1ST FLOOR KITCHEN AND 2ND FLOOR KITCHEN/\CR,SURVEYED ALL GASKETS-1ST FLOOR KITCHEN AND 2ND FLOOR KITCHEN/\CRSurveyed all gaskets 1st floor kitchen and 2nd floor kitchen.\CR5/29\CRSurvey gaskets for 1s
Loxahatchee Club The,2275,i2154,2026-06-30 12:00 AM,2026-07-30 12:00 AM,985.50,985.50,DUE,UPSTAIRS KITCHEN W/I COOLER COMBO/\CRNeed to replace worn gasket on Walk in Cooler & Freezer Door with OEM part.,UPSTAIRS KITCHEN W/I COOLER COMBO/\CR6/30\CRInstalled both walk in box gaskets. Operation all checks ok.
Loxahatchee Club The,2276,i2155,2026-06-25 12:00 AM,2026-07-25 12:00 AM,655.50,655.50,DUE,UPSTAIRS KITCHEN W/I COOLER/\CRNeed to replace worn door gasket for glass door with OEM door gasket that is custom order.,UPSTAIRS KITCHEN W/I COOLER/\CR6/25\CRInstalled new gasket for walk in cooler glass door.
Loxahatchee Club The,2288,i2166,2026-06-10 12:00 AM,2026-07-10 12:00 AM,155.75,155.75,OVERDUE,Paid REFRIGERATOR MAKING NOISE/\CRPaid ACH on 07/08/2026 part of amount $1549.09.,REFRIGERATOR MAKING NOISE/\CRReplaced condenser fan motor for 2 door reach in True Box due to noisy bearings.
Loxahatchee Club The,2330,i2230,2026-06-24 12:00 AM,2026-07-24 12:00 AM,0.00,0.00,NON-BILLABLE,MULTI PURPOSE ROOM-WEST SIDE NOT COOLING/,MULTI PURPOSE ROOM-WEST SIDE NOT COOLING/\CRInspected the unit and found that the system wasn't cooling; the first-stage compressor was making a rattlin
Loxahatchee Club The,2386,i2245,2026-07-01 12:00 AM,2026-07-31 12:00 AM,4408.00,4408.00,DUE,Labor Maintenance Agreement Monthly Invoice.,Labor Maintenance Agreement Monthly Invoice.
Loxahatchee Club The,2375,i2276,2026-07-06 12:00 AM,2026-08-05 12:00 AM,0.00,0.00,NON-BILLABLE,CADDY MASTER'S A/C-NOT COOLING AND MULTI PURPOSE AREA-NOT COOLING/\CR,"CADDY MASTER'S A/C-NOT COOLING AND MULTI PURPOSE AREA-NOT COOLING/\CR7/1-Found Caddy Master office off on float switch. Empty cup, flush line and blew o"
Loxahatchee Club The,2390,i2277,2026-07-01 12:00 AM,2026-07-31 12:00 AM,0.00,0.00,NON-BILLABLE,ACTIVITY CENTER BY TENNIS-ICE/WATER DISPENSER-NO ICE/,ACTIVITY CENTER BY TENNIS-ICE/WATER DISPENSER-NO ICE/\CR7/1\CRFound touch pad sending signal to dispensing relay but working intermittent. Need new contro
"""Lucarelli, Donald & Barbara""",2176,i2065,2026-05-20 12:00 AM,2026-06-19 12:00 AM,700.00,700.00,OVERDUE,"Paid Planned Service Agreement Yearly invoice. \CRPaid ck #025165 on 6/10/2026-Paid $630.00 -($70.00 for the 10% for Kathy), need to credit $70.00. \CR3-U",Planned Service Agreement Yearly invoice. \CR3-Units
"""Lucarelli, Donald & Barbara""",2188,i2089,2026-05-26 12:00 AM,2026-06-25 12:00 AM,0.00,0.00,NON-BILLABLE,INDEPTH A/C MAINTENANCE FOR MAY 2026/\CR3-Units,"INDEPTH A/C MAINTENANCE FOR MAY 2026/\CRMaintenance completed by Gabriel.\CRCleared drain lines, cleaned drain pans, changed filters and checked all elect"
"""Malave, Jesus & Janine""",1621,i1563,2026-01-05 12:00 AM,2026-02-04 12:00 AM,0.00,0.00,NON-BILLABLE,INDEPTH A/C MAINTENANCE FOR DECEMBER 2025/\CR4-units,INDEPTH A/C MAINTENANCE FOR DECEMBER 2025/\CRMaintenance complete.  Homeowner complains about guest room getting to cold. Found a faulty M30 Lennox ther
"""Malave, Jesus & Janine""",1637,i1582,2026-01-08 12:00 AM,2026-02-07 12:00 AM,526.50,526.50,OVERDUE,Paid GUEST BEDROOM/\CRNeed to replace thermostat.\CRPaid ck #024830 on 1/19/2026 part of $1204.15,"GUEST BEDROOMS/\CRReplaced thermostat in guest room, system is working properly."
"""Malave, Jesus & Janine""",2065,i1971,2026-04-30 12:00 AM,2026-05-30 12:00 AM,0.00,0.00,NON-BILLABLE,INDEPTH A/C MAINTENANCE FOR JUNE 2026/\CRThis maintenance was early due to customer's request.    \CR4-units,INDEPTH A/C MAINTENANCE FOR JUNE 2026/\CRMaintenance completed by Pablo. \CRMaintenance completed. Units are working at this time.
"""Mancosh, Douglas & Kathy""",1722,i1669,2026-04-07 12:00 AM,2026-05-07 12:00 AM,1224.20,1224.20,OVERDUE,"Paid LIVING ROOM AREA-NO HEAT, BEDROOM-GRILL MAKING NOISE AND GUEST HOUSE-NEED TO REPLACE THERMOSTAT/\CRKathy placed the call with Robert.\CRPaid ck #0250","LIVING ROOM AREA-NO HEAT, BEDROOM-GRILL MAKING NOISE AND GUEST HOUSE-NEED TO REPLACE THERMOSTAT/\CRChecked heat and working, but 1/2 of element working."
"""Mancosh, Douglas & Kathy""",1755,i1696,2026-02-13 12:00 AM,2026-03-15 12:00 AM,0.00,0.00,NON-BILLABLE,INDEPTH A/C MAINTENANCE FOR FEBRUARY 2026/\CR4-Central air conditioning systems\CR1-Mini Split system for the garage,"INDEPTH A/C MAINTENANCE FOR FEBRUARY 2026/\CRMaintenance completed. Units are working at this time. Checked capacitors, put vacuum on drain lines, heati"
"""Mancosh, Douglas & Kathy""",2070,i1975,2026-05-04 12:00 AM,2026-06-03 12:00 AM,0.00,0.00,NON-BILLABLE,INDEPTH A/C MAINTENANCE FOR MAY 2026/\CR,INDEPTH A/C MAINTENANCE FOR MAY 2026/\CRMaintenance completed by Pablo. \CRUnits are working at this time. Note: guest house has a 17.5x17.5x1still good f
"""Mancosh, Douglas & Kathy""",2247,i2165,2026-06-05 12:00 AM,2026-07-05 12:00 AM,142.50,142.50,OVERDUE,Paid GUEST HOUSE-A/C NOT COOLING/\CRPaid ck#025193 on 06/26/2026.,GUEST HOUSE-A/C NOT COOLING/\CRUpon arrival found thermostat was calling for cooling. Checked the AHU; it has a 2-zone damper module and an interface to
"""Matulaniec, Maria""",1953,i1882,2026-03-30 12:00 AM,2026-04-29 12:00 AM,225.00,225.00,OVERDUE,Paid RIGHT HAND GARAGE UNIT-WATER LEAK/\CRPaid by cc on 05/13/2026 part of amount $3025.00.,RIGHT HAND GARAGE UNIT-WATER LEAK/\CRFound water issue was due to a clogged drain line to the dehumidifier above master garage ceiling. Cleaned out drai
"""Matulaniec, Maria""",2150,i2040,2026-05-14 12:00 AM,2026-06-13 12:00 AM,2800.00,2800.00,OVERDUE,"Paid Planned Service Agreement Yearly Invoice. \CR7-a/c systems, 2 mini split systems, 1 ice machine, 1 dehumidifier & wine \CRroom\CRPaid by cc on 05/13/20","Planned Service Agreement Yearly Invoice. \CR7-a/c systems, 2 mini split systems, 1 ice machine, 1 dehumidifier & wine \CRroom\CR"
"""Matulaniec, Maria""",2146,i2138,2026-05-20 12:00 AM,2026-06-19 12:00 AM,0.00,0.00,NON-BILLABLE,"INDEPTH A/C MAINTENANCE FOR MAY 2026/\CR7-a/c systems, 2 mini split systems, 1 ice machine, 1 dehumidifier & wine room","INDEPTH A/C MAINTENANCE FOR MAY 2026/\CRMaintenance completed by Gabriel.\CRCleared drains, cleaned drain pans, checked all filters, and checked all elect"
"""Matute, Delmar""",2349,i2220,2026-06-24 12:00 AM,2026-07-24 12:00 AM,345.00,345.00,DUE,A/C NO COOL/,"A/C NO COOL/\CRUpon arriving found that the thermostat was set to 66 and was reading 76. Checked pressures found unit low on refrigerant, added R410A an"
"""Mayer, Ches""",2369,i2255,2026-07-02 12:00 AM,2026-08-01 12:00 AM,125.00,125.00,DUE,"Paid UNIT NOT COOLING WELL/\CRGene Mayer, address: same, cc#: 4737 0292 2838 3528 Code 068, Exp: 04/30 paid $125.00\CRPaid cc on 07/06/2026.",UNIT NOT COOLING WELL/\CRChecked system and performed maintenance. Verified system operation. Pressures and temperature differential are in proper range
McArthur Golf Club,1606,i1553,2026-01-01 12:00 AM,2026-01-31 12:00 AM,2940.00,2940.00,OVERDUE,Paid Labor Maintenance Agreement monthly invoice.\CRPaid ck# 18580 on 1/15/2026,Labor Maintenance Agreement monthly invoice.
McArthur Golf Club,1691,i1640,2026-01-26 12:00 AM,2026-02-25 12:00 AM,190.50,190.50,OVERDUE,Paid UPSTAIRS AREA-WINE ROOM NOT COOLING/\CRJimmy placed the call.\CRPaid ck #19083 on 04/08/2026 part of amount $2436.20.,UPSTAIRS AREA-WINE ROOM NOT COOLING/\CR1/23\CRFound unit low on refrigerant. Topped off for now. Have to return to leak search the unit.  \CR1/26\CRLeak check
McArthur Golf Club,1711,i1659,2026-02-02 12:00 AM,2026-03-04 12:00 AM,2940.00,2940.00,OVERDUE,Paid Labor Maintenance Agreement monthly invoice.\CRPaid ck#18756 on 02/10/2026,Labor Maintenance Agreement monthly invoice.
McArthur Golf Club,1716,i1676,2026-02-04 12:00 AM,2026-03-06 12:00 AM,0.00,0.00,NON-BILLABLE,DINING AREA-NO HEAT/,DINING AREA-NO HEAT/\CR2/2\CRFound heat not wired. Wired for operation now. Trane needs to set up controller for operation. Carlos to get with Trane.\CR2/4\CR
McArthur Golf Club,1743,i1683,2026-02-10 12:00 AM,2026-03-12 12:00 AM,0.00,0.00,NON-BILLABLE,FILTER CHANGE FOR FEBRUARY 2026/\CRFilter Change Service,"FILTER CHANGE FOR FEBRUARY 2026/\CRMaintenance completed by Sammy/Robert.\CRCleared all drains, cleaned all pans, changed filters, and checked all electri"
McArthur Golf Club,1791,i1729,2026-02-20 12:00 AM,2026-03-22 12:00 AM,0.00,0.00,NON-BILLABLE,OUTSIDE UNIT-NOT WORKING/\CR,"OUTSIDE UNIT-NOT WORKING/\CROA unit-condenser will not start. Found both time delays bad, jump out one time delay to get unit running. We'll need to ret"
McArthur Golf Club,1799,i1738,2026-02-25 12:00 AM,2026-03-27 12:00 AM,186.42,186.42,OVERDUE,LARGE A/C UNIT-NOT COOLING AND OUTSIDE AIR UNIT-NOT WORKING/,"LARGE A/C UNIT-NOT COOLING AND OUTSIDE AIR UNIT-NOT WORKING/\CRJumped control unit, runs but will return on Wednesday when it warms up to troubleshoot f"
McArthur Golf Club,1814,i1750,2026-03-03 12:00 AM,2026-04-02 12:00 AM,2588.00,2588.00,OVERDUE,AHU-#1/$2588.00 \CRNeed to replace both TXV's & Core Driers to restore cooling operation to 100%.,"AHU-#1/\CRReplaced both TXV's and core driers. Checked operation, all working normal at this time."
McArthur Golf Club,1822,i1757,2026-03-02 12:00 AM,2026-04-01 12:00 AM,2940.00,2940.00,OVERDUE,Paid Labor Maintenance Agreement monthly invoice.\CRPaid ck #19003 on 03/23/2026.,Labor Maintenance Agreement monthly invoice.
McArthur Golf Club,1860,i1792,2026-03-16 12:00 AM,2026-04-15 12:00 AM,0.00,0.00,NON-BILLABLE,INDEPTH A/C MAINTENANCE FOR MARCH 2026/\CRIn-depth Service Including Filters,"INDEPTH A/C MAINTENANCE FOR MARCH 2026/\CRMaintenance completed by Sammy/Robert. \CRCleared drain lines, cleaned drain pans, changed filters and checked a"
McArthur Golf Club,1862,i1798,2026-03-10 12:00 AM,2026-04-09 12:00 AM,465.00,465.00,OVERDUE,Paid BIG UNIT-NOT COOLING AND THE UNIT OVER THE COPY MACHINE-LEAKING WATER/\CRPaid ck #19083 on 04/08/2026 part of amount $2436.20.\CR,BIG UNIT-NOT COOLING AND THE UNIT OVER THE COPY MACHINE-LEAKING WATER/\CR03/06/2026-Found Trane tracer system not calling for cooling. Spoke with Trane
McArthur Golf Club,1881,i1817,2026-03-13 12:00 AM,2026-04-12 12:00 AM,0.00,0.00,NON-BILLABLE,TO MEET WITH TRANE-PER CARLOS REQUEST/\CRNo charge per Darryl on 3/23/2026.,"TO MEET WITH TRANE-PER CARLOS REQUEST/\CR3/13\CRMet with Trane, having issues with controller can not get to run on its own. Carlos will let us know how t"
McArthur Golf Club,1904,i1830,2026-03-18 12:00 AM,2026-04-17 12:00 AM,278.55,278.55,OVERDUE,Paid BIG UNIT/\CRPaid ck #19083 on 04/08/2026 part of amount $2436.20.,"BIG UNIT/\CR3/17\CRUnit does run low suction, but due to low ambient and condenser fan motors running at 100%. Recommend to install fan cycle control on o"
McArthur Golf Club,1923,i1837,2026-03-20 12:00 AM,2026-04-19 12:00 AM,1127.00,1127.00,OVERDUE,Paid DINING AREA-SMALL UNIT/$1127.00\CRNeed to replace bad EEV and EEV stepper motor to restore operation for this area.\CRPaid ck #19083 on 04/08/2026 pa,"DINING AREA-SMALL UNIT/\CRRepaced a faulty EEV with harness. System is working properly, at this time."
McArthur Golf Club,1900,i1840,2026-03-17 12:00 AM,2026-04-16 12:00 AM,0.00,0.00,NON-BILLABLE,DINING AREA-SMALL UNIT-COIL WAS FROZEN/\CRCarlos said to return tomorrow morning. \CRRobert Stapleton found during maintenance.\CRNo charge per Darryl on 03,"DINING AREA-SMALL UNIT-COIL WAS FROZEN/\CRChecked system. Found system off, a 3.2amp fuse burned. Replaced with a 5-amp fuse. System started, added 2 lb"
McArthur Golf Club,1935,i1856,2026-03-25 12:00 AM,2026-04-24 12:00 AM,375.15,375.15,OVERDUE,Paid EAST COURSE MAINTENANCE-ICE MACHINE-NOT WORKING/\CRJimmy placed call.\CRPaid ck #19083 on 04/08/2026 part of amount $2436.20.,"EAST COURSE MAINTENANCE-ICE MACHINE-NOT WORKING/\CRCheck ice machine found or in that valve. With poor water flow. Picked up and replaced valve.\CRAlso, f"
McArthur Golf Club,1701,i1879,2026-03-30 12:00 AM,2026-04-29 12:00 AM,0.00,0.00,NON-BILLABLE,REFRIGERATION SERVICE FOR JANUARY 2026/\CRRefrigeration Service,REFRIGERATION SERVICE FOR JANUARY 2026/\CR2/9\CRStarted refrigeration maintenance on Back yard. Have to return.\CRCompleted refrigeration maintenance.
McArthur Golf Club,1947,i1880,2026-03-31 12:00 AM,2026-04-30 12:00 AM,0.00,0.00,NON-BILLABLE,EAST COURSE-ICE MACHINE-NOT WORKING/\CRCarlos placed the call/Monday is fine.,"EAST COURSE-ICE MACHINE-NOT WORKING/\CRIce machine now producing ice, due to stuck in thaw mode. Adjusted thickness control. Checked back on machine whi"
McArthur Golf Club,1965,i1889,2026-04-01 12:00 AM,2026-05-01 12:00 AM,2940.00,2940.00,OVERDUE,Paid Labor Maintenance Agreement monthly invoice.\CRPaid ck#19113 on 04/14/2026.,Labor Maintenance Agreement monthly invoice.
McArthur Golf Club,1979,i1907,2026-04-02 12:00 AM,2026-05-02 12:00 AM,0.00,0.00,NON-BILLABLE,BIG UNIT IN THE BASEMENT-LEAKING WATER/\CRCarlos placed the service call.,"BIG UNIT IN THE BASEMENT-LEAKING WATER/\CR4/2/2026\CRFound ball valve not connected to drain line, which was causing the water to drip. Applied glue to dr"
McArthur Golf Club,2005,i1949,2026-04-27 12:00 AM,2026-05-27 12:00 AM,0.00,0.00,NON-BILLABLE,REFRIGERATION AND VENTILATION MAINTENANCE FOR APRIL 2026/\CRRefrigeration Service 18 hrs and Ventilation Service 6,Need to finish up the ventilation \CRREFRIGERATION AND VENTILATION MAINTENANCE FOR APRIL 2026/\CRRefrigeration completed by Jim. \CR4/20\CRCompleted refrigera
McArthur Golf Club,2044,i1962,2026-04-24 12:00 AM,2026-05-24 12:00 AM,0.00,0.00,NON-BILLABLE,EAST MAINTENANCE AREA-ICE MACHINE-NOT WORKING/\CRCarlos placed the call.,"EAST MAINTENANCE AREA-ICE MACHINE-NOT WORKING/\CRCheck ice machine east golf maintenance. Found compressor not running, due to no power coming out of th"
McArthur Golf Club,2089,i1993,2026-05-01 12:00 AM,2026-05-31 12:00 AM,2940.00,2940.00,OVERDUE,Paid Labor Maintenance Agreement monthly invoice.\CRPaid ck #19273 on 5/11/2026.,Labor Maintenance Agreement monthly invoice.
McArthur Golf Club,2107,i2007,2026-06-09 12:00 AM,2026-07-09 12:00 AM,0.00,0.00,NON-BILLABLE,ICE MACHINE AND FILTER CHANGE FOR MAY 2026/\CRIce Machine Service and Filter Change Service,ICE MACHINE AND FILTER CHANGE FOR MAY 2026/\CRCompleted ice machine maintenance by Jim.\CRCompleted filter change by Gabriel.
McArthur Golf Club,2143,i2035,2026-06-02 12:00 AM,2026-07-02 12:00 AM,3825.00,3825.00,OVERDUE,"FIELD HOUSE CONDENSER/\CRNeed to replace condenser coil, drier, and refrigerant. Vacuum and recharge system.","FIELD HOUSE CONDENSER/\CRReplaced condenser coil, drier, and refrigerant. Vacuumed and recharged system. Checked operation, all working normal."
McArthur Golf Club,2222,i2107,2026-06-01 12:00 AM,2026-07-01 12:00 AM,2940.00,2940.00,OVERDUE,Paid Labor Maintenance Agreement monthly invoice.\CRPaid ck #19444 on 06/23/2026.,Labor Maintenance Agreement monthly invoice.
McArthur Golf Club,2280,i2168,2026-06-10 12:00 AM,2026-07-10 12:00 AM,0.00,0.00,NON-BILLABLE,FIELD HOUSE AREA-UNIT MAKING NOISE/\CRCarlos said tomorrow first thing is fine.,FIELD HOUSE AREA-UNIT MAKING NOISE/\CR6/10\CRFound noise coming from Circuit A compressor. Something broke internally. Need to replace. Quote to follow.
